OTUID,261MI,262MI,263MI,264MI,265MI,26AFI,26BFI,26CFI,26DFI,26EFI,4110MI,41AFI,41DFI,41EMI,41FFI,41FI,41GMI,41IMI,41JFI,41JMI,26FV1I,26FV2I,26FV3I,26FV4I,26FV5I,26MVAI,26MVBI,26MVCI,26MVDI,26MVEI,41FV1I,41FV2I,41FV3I,41FV4I,41FV5I,41MVAI,41MVBI,41MVCI,41MVDI,41MVEI,26FP12I,26FP16I,26FP3I,26FP7I,26FP8I,26H2I,26H3I,26H4I,26H7I,26H8I,26M10I,26M14I,26M19I,26M2I,26M2ScI,26M4ScI,26M5I,26M6I,26M6ScI,26M9I,41FP16I,41FP17I,41FP18I,41FP19I,41FP20I,41M11I,41M12I,41M13I,41M14I,41M15I,H31I,H32I,H33I,H34I,H35I,M1I,M2I,M3I,M4I,M5I,261MR,262MR,263MR,264MR,265MR,26AFR,26BFR,26CFR,26DFR,26EFR,4110MR,41AFR,41DFR,41EMR,41FFR,41FR,41GMR,41IMR,41JFR,41JMR,26FV1R,26FV2R,26FV3R,26FV4R,26FV5R,26MVAR,26MVBR,26MVDR,26MVER,41FV1R,41FV2R,41FV3R,41FV4R,41FV5R,41MVAR,41MVBR,41MVCR,41MVDR,41MVER,26FP12R,26FP16R,26FP3R,26FP7R,26FP8R,26H2R,26H3R,26H4R,26H7R,26H8R,26M14R,26M19R,26M2R,26M2ScR,26M4ScR,26M5R,26M6R,26M6ScR,26M9R,41FP16R,41FP17R,41FP18R,41FP19R,41FP20R,41M11R,41M12R,41M13R,41M14R,41M15R,H31R,H32R,H33R,H34R,H35R,M1R,M2R,M3R,M4R,M5R,abun,dominio,phylum,clase,orden,familia,genero,especie,Confidence,taxa
27f2c61858082d5f84b7a3f0a20bb9a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64410299,22.22222222,0,2.605863192,2.073050346,2.278046497,1.859582543,1.638504864,1.24430956,1.629273504,17.73504274,1.821862348,1.976284585,0.449990722,1.068376068,1.811367895,11.72839506,7.407407407,1.851851852,4.607922393,0.631412786,20.49689441,21.95121951,0.823800599,20.04016064,4.197349043,0,1.276796974,0.046576619,0.476947536,0.21823421,1.185964054,0.058317539,0.434816069,0,3.401015228,17.84386617,0.086355786,0.597439545,16.05263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017430713,0.00593648,0.021501908,0.002171034,0.005888241,0.042511843,0,0,0.015767275,0,0.012495314,0.010796416,0.080024007,0,0.01184608,2.338634238,0.020112631,0.036897646,0.048378678,0.02481287,0,0,0,0,0,0.066213207,0.018459551,0.022886437,0.02181263,0.013066771,0,0.016162052,0.020698577,0.021085184,0.020340707,1.280944212,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Curvibacter, s__Curvibacter_lanceolatus,0.840164182,Curvibacter lanceolatus
9cce6aabbfd925399bf1111383f9d0a5,0,0,0,0,0,0.04945843,0.011811954,0,0.016245634,0,0,0,0,0,0,0,0,0,0,0,14.29668305,21.33203695,23.75019228,16.60736609,19.95610827,9.364820847,12.56756757,25.93548387,6.332453826,3.102625298,0.160128102,0,0,0.442477876,0.166910077,0.414185866,2.003004507,3.683737646,1.616776053,0.689655172,0.259551495,0,0,0,0,0,0,0,0.04552352,0.133547009,0,0,0,0.041751716,0,0,0,0,0,0,0,0,0,0,3.878370625,0,0,0,0,0,0,0.048905734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012759171,0,0.013010669,0.503663004,0.84087969,0.265583503,0.361678187,2.289274187,0.443155933,0.652722855,0.330758028,0.798465519,0,0,0,0,0,0.025052192,0.074580485,0.01100776,0.111441308,0.03858131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050015,0,0.000658116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.099276284,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__Acinetobacter_schindleri,0.932318372,Acinetobacter schindleri
0ca1de0b0d71831974a9aa9516f27dfc,0.044143614,0,0,0,0,1.14743558,0,0.019438235,0,0,0,0,0,0.021242247,0.037269396,0,0,0,0.030576364,0.017073587,0.368550369,0.661157025,0.261498231,0.076930474,0.673006584,2.021024578,1.081081081,2.88172043,0,0,1.761409127,0,0.05790388,1.706700379,1.335280618,0.854258348,3.465197797,5.660377358,5.618696975,13.1661442,3.062707641,0,6.666666667,0,0.691016782,1.685130286,1.214421252,1.638504864,0.804248862,2.590811966,1.709401709,2.429149798,2.371541502,4.207645203,1.709401709,4.372267333,3.880070547,0,2.057613169,1.212611156,0.526177322,13.66459627,25.36585366,0.415778022,8.605851979,2.393225331,0.158730159,1.765447667,0.139729856,0.476947536,0.466131322,2.873211884,0,1.008157611,0.045212499,12.1319797,2.230483271,0.272352863,0.448079659,3.947368421,0,0,0,0.391006843,0.30816641,0,0,0.2329699,0.01418708,0,0,0,0.626585111,0.063479662,0.016008538,0.012675878,0.024839783,0.044657097,0.041218228,0.078064012,0,0,0,0.032149172,1.411093598,0.057983019,0.014293201,0.059240244,0.084753323,0.254186603,0,0.144822592,0.084638172,0.010404745,0.083507307,0.248601616,0.055038802,0.891530461,0.159836856,0,0.015197568,0.003630555,0.008058667,0,0.00296824,0.021501908,0.006513102,0,0.060731204,0,0,0.023650913,0,0.012495314,0.014395221,0.22006602,0,0.046068089,1.309635173,0.025405428,0.025090399,0.034374324,0.027914478,0.00329674,0.014080541,0.014912019,0.030947776,0.073583517,0.15048456,0.036919101,0.0732366,0.065437889,0.032666928,0.011536021,0.026936753,0.010349288,0.021085184,0.025425884,1.076589719,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas,NA,0.999999109,Stenotrophomonas
e289fe9035a3575d3f1ab134e5810ee5,0.088287228,0.717960991,0.372902424,0,0,0,0.09449563,1.652249976,0.129965072,0,0.021263024,4.44655244,3.075886843,0.067975189,0.124231319,0.087057458,0.145137881,0,6.849105641,3.21837118,0,0,0,0,0,0,0,0,0,0.238663484,0,0,0,0,0,0,0,0.359389039,0,0.012539185,0.176495017,0,0,6.51465798,4.73840079,0,0,0.256016385,0.728376328,0.040064103,0.854700855,0,0.395256917,0.018556318,0,0.124921924,0,0,0,0,6.52459879,0,0,2.688554256,3.740676994,0,0,0,0,0,0.019069009,0,0.524857851,6.372171772,6.766803979,0.507614213,1.115241636,6.031619503,0.028449502,1.842105263,0.46103378,1.910447761,0,0,0,2.425606402,2.341648325,0.055912776,0.033103187,0,0.025913449,4.238781221,0.044756079,0.014649153,0.112059765,0.249292263,0.039743653,0.133971292,0.187771926,1.990632319,0,0,0,0,1.921489154,0,0.271570823,0,0,0.523325359,0.900321543,0,0.084638172,0,0.734864301,1.727781231,0,0,0,0.030816641,6.664133739,14.24629683,4.254976227,4.222590204,0.00593648,0.016126431,0,3.432844609,0.0075914,0.016100467,0.185549007,0,0,1.686867425,0,0,0,0,2.151543499,0.004234238,0.028042211,0.482513654,1.137256524,0,0,0,0,0,0.126407031,8.05297891,0.865107337,7.230886683,9.074872599,0.121128223,0.037711454,4.858990944,0.028113579,4.134248665,1.045850774,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Roseburia,NA,0.874601952,Roseburia
95d5c26e5a939615d46e26659e68afcb,0.14714538,0.51453871,1.833436917,1.306920927,0.498063088,0.009891686,0.673281361,0.422781611,0.121842255,3.167808219,1.647884329,1.043457639,3.562340967,0.679751891,0.360270824,0.899593732,0.645057249,2.68349467,4.535494063,5.634283763,0,0,0,0,0,0,0,0,0.791556728,0,0.080064051,0,0,0,0.083455039,0,0,0,0,0.02507837,0.124584718,0,0,1.954397394,2.073050346,0,0.037950664,0,0.015174507,0.053418803,0.213675214,0,0,0,0,0.062460962,0.088183422,0,0,3.637833468,2.157327019,0.621118012,0.487804878,0.004308581,0.218014917,0,0.158730159,0,0.031051079,0.079491256,0.004237557,0,0.816445546,0.034631368,5.219531799,0,1.301115242,0.352065896,0.028449502,0.789473684,0.150722582,0.31840796,0,0,0,0.450112528,0.024455857,0,0.037832214,2.679680568,3.662434137,0.870556534,0.007459347,0.620147468,0.208110993,1.550682385,0.884296289,2.462519936,2.953972979,4.488680718,0.293040293,2.289780078,0,0.297379842,0,1.209360116,0.576492448,0.232024288,0,0.19437799,0,0,0.148116801,1.755429047,0.141962422,2.784338098,0.00550388,0.14858841,0.788161049,2.224961479,2.59118541,3.354632588,3.412845515,1.333449538,0.077174236,0.967585873,0,2.169816876,0.121462407,0.016100467,0.73128138,1.793527534,0.361724976,0,1.022060676,0.125037511,3.200457208,7.975702374,0,2.780835839,3.171721644,0.560174163,1.912658699,1.028582732,0.154885948,2.005666567,1.237911025,4.709345107,0.32504665,2.630485948,0.965807662,2.721125532,4.926172743,1.638115014,0.414825989,5.190168176,2.530222097,4.591914569,1.007223537,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_sartorii,0.963063691,Bacteroides
d486760d6f805ff543544452ff88b539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04006009,0,0,0,0,0,0,0,0,0.124824466,0.417457306,0.358422939,0.075872534,0,50.64102564,0,0,0.176285025,0,0,25.57319224,12.96296296,0,6.70978173,0,0,0,0,0,0,0,0.299495586,0,0,0.002118779,0,0.029158769,0.015391719,0,1.573604061,27.13754647,0.006642753,0,16.31578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607312,0,0,0.015767275,0,0,0.021592831,0.070021006,0,0.060546631,0,0,0,0,0,0,0,0,0,0,0.072232589,0.009229775,0,0,0,0,0,0,0,0,0.9032601,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas, s__Stenotrophomonas_rhizophila,0.926086111,Stenotrophomonas
82edfabb1a0d27400eea1c831119efc0,0.809299588,1.723106378,6.2461156,0,0.479616307,0,0.437042287,0.058314705,0.341158314,2.599626401,0.393365937,0.717377127,3.173177668,1.414733622,0.714330083,2.74714645,0.241896468,0,1.488049738,1.220761482,0.061425061,0,0.123057991,0.028848928,0.029261156,0.014806041,0,0,2.90237467,1.193317422,0,0,7.122177186,0,0,0.595392182,0.030045068,0.628930818,0.160076837,0.058516196,0.062292359,0,0,1.954397394,1.875616979,0,0.64516129,0,0.030349014,0.240384615,0.213675214,0,0,0.009278159,0,0,0,0,0,1.455133387,3.551696922,0,0,0.006462871,0.08605852,0.073637703,0.37037037,0.031525851,0.139729856,0,0,0,0.174952617,0.119285824,0.025118055,0,0,0,0.120910384,1.315789474,2.074652008,0.955223881,0.015553309,0.024437928,0,0.437609402,0.030569821,0,0.028374161,1.259982254,1.243845556,0.497460877,0.02237804,1.401435617,0.208110993,0.74787679,0.536539321,0.172248804,1.186168995,1.2490242,1.227106227,1.241914618,0.718637713,3.054171355,0,0.898736799,1.100576492,2.764544714,0.138281738,1.360645933,2.379421222,1.520637219,0.825222175,0.10702023,2.104384134,2.821628341,1.128295448,0.222882615,2.292832144,2.305084746,3.806990881,3.064188208,2.780240148,0.191737842,0.866726031,0.048379294,1.558802458,0.382735677,6.234058059,0.595717276,1.680855708,0.015767275,0.028259764,0.104127619,1.867779897,0.075022507,0.542934705,1.996064469,0,0.800270991,0.27304258,1.166180758,0.705099045,0.804404444,0.021120811,3.10915598,2.468085106,0.919793966,1.577078192,0.059993539,0.352451137,3.664521758,0,2.924381381,3.210860899,0,2.291256677,1.011950165,0.897207124,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Candidatus_Stoquefichus,NA,0.718036084,Erysipelatoclostridiaceae
8634a67d3fc918d3322755bb24142164,0,0.418810578,0.403977626,0,0,0.024729215,1.570989842,6.963747692,0.609211274,8.468244085,0.520944078,3.800320152,1.968268223,0.029739145,0.335424561,1.441284581,0.177390743,0.049013601,3.001579779,2.64640601,0,0,0,0,0,0,0,0.516129032,0,0,0,0,0,0,0,0,0.140210315,0,0.064030735,0.037617555,0.155730897,0,0,2.931596091,2.467917078,0.046809175,0,1.126472094,0.379362671,0.30715812,0.641025641,0,0,0.250510299,0.854700855,0.499687695,0,0,0,0.404203719,1.973164957,0,0,0.027574915,0.07458405,0,0,0,0.031051079,0,0.021187787,0.012226434,0.058317539,2.793597045,1.155430523,1.015228426,0.557620818,2.809884416,3.926031294,2.894736842,0.070928274,0.218905473,0,0,0,0.512628157,1.681340181,0.04659398,0.217535231,4.152617569,1.602314935,2.57021453,0.029837386,0.019532204,0.138740662,0.794355009,0.084455264,0.063795853,0.325166018,0.598490762,0,0.310478655,0,0,0.758087518,0,0,0.034556809,0.017842805,0.388755981,3.762057878,0,0.169276344,0.026755057,0.025052192,2.535736482,0.016511641,2.451708767,0,0,3.670212766,1.749927389,2.933354823,8.436465051,5.040071238,0,0.006513102,0.79785668,0,0,0.04365859,1.29685837,0.536935511,1.870132034,0,0.035010503,0,0.696286254,0,0.132319939,0.05313261,0.376844437,1.741036351,0.032967395,0,3.951685058,1.222437137,0,0.168542708,2.330518252,0.050350162,1.374195659,1.489611917,5.196977562,0,1.319534282,2.249086309,3.803712179,0.866040412,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae,NA,NA,0.999996819,Lachnospiraceae
427f5142ae52662b7db0bdd5689461f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050075113,0,0.240115255,0.029258098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036818851,0.052910053,0,0,0,83.69811641,37.32730163,0.291587695,0.019239649,0.010047222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408618128,0.011023231,0,0,0,0,0,0,0,0.002171034,0.014720603,0,0,0,0,0,0,0,0.080024007,0,0,0,0,0,0,0,0.125276102,0.028161081,0,0,0,9.895864684,0.618394942,0.119009475,0,0,0,0,0,0,0,0.842143881,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Enterococcus,NA,0.999906243,Enterococcus
471cb54e3355495ffbd668b1558444c9,0,0,0,0.189051455,0.571850212,0,0,0,0,0,0.276419307,2.863579771,0.037419548,2.187951398,2.938070688,5.571677307,0.983712304,1.776743046,0.606431229,3.056172102,0,0,0,0,0,0,0,0,0,0,0,0,4.458598726,0.063211125,0.292092635,0,0,0,0,0.016718913,0,0,0,0,0.592300099,0,0.113851992,0,0,0,0,0,0,0,0,0,0,0,0,0,2.262562484,0,0,0.012494884,0.137693632,0,0,0,0,0,0.010593894,0,1.268406473,0.019239649,0.010047222,0,2.416356877,0.411850671,0.06401138,3.157894737,0,0,0,0,0,0.012503126,0,0,0,0,0.613284962,6.518810239,0.014918693,3.98945261,4.429028815,13.71952508,1.336380347,1.480063796,0.17861232,0.93676815,0,0,0,0,0,0,0,0.091328709,0,0.403708134,0.578778135,1.013758146,0.317393144,6.513370097,0.008350731,0.074580485,0.324728934,0,1.543252404,0.006163328,0.296352584,5.213476619,0.012088001,0.104584277,0,0.618179863,0,0.005888241,0,0,0.065487885,0,0,0,0.475042286,0,0,0.347485011,0,0.080450523,0.066415763,2.131208067,7.198833795,0,0,0,0,0,3.810269066,0.018459551,0.8056026,0,0,6.725500375,9.487124232,3.808538163,8.602755131,0.040681414,0.825229035,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_bacterium,0.825777429,Bacteroides
5fae701def594df66f61c4fa30f25f27,0.691583284,0.287184396,4.878806712,4.62765083,0,0,2.846680841,1.725143357,4.638128503,1.20641345,0.457155007,0.320151776,2.275108517,0.395105786,0.304366731,0,0.387034349,4.300943512,0,0.512207615,0,0.029168692,0,0.028848928,0.036576445,0,0,0,0,0,0,0,10.1910828,0,0.250365116,0.051773233,0,0.628930818,0,0.016718913,0,0,0,0.651465798,1.184600197,0,0.151802657,0,0.060698027,0.080128205,0,0,0.395256917,0,0,0,0,0,0,0,4.70928703,1.863354037,0,0.034037786,0.401606426,0,0.476190476,0,0.093153237,0.158982512,0.006356336,0,2.30354279,0,0.010047222,0,0,0,0.049786629,0.526315789,0.753612909,0.278606965,0,0,0,0.550137534,0.21398875,0.037275184,0.042561241,0.674356699,0.894013993,0.321276816,0,0.415059329,0.101387407,0.025351756,1.132694123,2.009569378,0,0.182149362,1.007326007,1.254851229,0,0.466162996,0,0,0.0047644,0.051835213,0.151663842,0,1.221864952,1.665459812,1.713922979,1.312484207,0.776617954,0.758234929,0.687985029,0,1.537740789,1.084745763,3.06231003,4.425646239,0.012088001,0.527279066,0.934995548,0,0.538416448,5.105105105,0.183711891,1.561745291,0.785854617,0,0.090431244,0.049981257,0.356281714,0,2.771824546,0.001974347,2.432179607,2.634754626,4.587115342,0.152774772,0.278110914,1.737381729,0,5.87533552,2.460348162,8.351729213,0.662132065,0.899903087,1.817183137,0,0,0.057680106,0.010774701,0,1.22294068,1.078057462,0.82428791,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Faecalitalea, s__uncultured_bacterium,0.983321001,Faecalitalea
c54feaed94b53803cf5bad847674d8b2,0,3.314586574,0,0,1.162147205,0,0,0,0,0,0.010631512,0.664018498,11.24083221,6.015804231,1.223678489,2.427935771,0.499919368,1.862516848,0.056056668,0.025610381,0,0,0.030764498,0.057697856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032015367,0.020898642,0.103820598,0,0,0,1.776900296,0,0.265654649,0,0.015174507,0,0,0,0,0,0,0,0,1.851851852,0,0.970088925,0.894501447,0,0,0.006032013,0.051635112,0,0,0,0,0.079491256,0.002118779,0,0.597754775,0.019239649,9.404199739,0.050761421,0.743494424,0.332137638,0.021337127,0,0,3.562189055,0,0,0,0,0,0,0,0,0.008637816,0.756555083,0.02237804,9.687973046,0.933831377,4.406980183,1.376124,2.63476874,0.018319212,0.234192037,1.474358974,0,0,1.277929593,0,0,0,0.355441463,0,0,0,0,0.275074058,0,0,0.422622747,0,0.520059435,0.614545154,1.066255778,5.303951368,2.566802207,4.396002901,1.520829702,0.00890472,0,3.438917957,0.379791556,0.00151828,0,0,0.039418188,0,0,0,0.080024007,0,2.872016269,0,0,0.004427718,0.174417864,3.816012572,0,0,0,0.13926499,0,0.939023656,3.142738474,1.711905525,0.049078416,6.990722592,0.421064775,0.662644112,4.212160414,1.251054259,2.400203407,0.772167342,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides,NA,0.839846026,Parabacteroides
931b95c7ec8076f15d2647ce159fce8f,0.206003531,0,0,0,0.608743774,0,0,0,0,0.101183064,0,7.144127586,0.022451729,0.021242247,13.72134915,0.009673051,2.048056765,0,0.061152729,0,0.030712531,0,0.169204738,0.067314165,0,0.014806041,0,0,0.527704485,0,0,0,0.289519398,0,0,0,0,0,0,0,0.01038206,0,0,0,0,0,0.189753321,0,0.015174507,0.093482906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052910053,0,0.031051079,0.158982512,0,0.012226434,8.004082228,0,0.015070833,0,0,0,0,0,0.56742619,0,0,0,0,0,0,0,0,0,0,4.705150793,0.014918693,0.014649153,8.271077908,0.046478219,8.351135178,0,0.018319212,0,9.377289377,0,0.234338385,0,0,3.445848002,0,0.172784045,0.053528415,0,0,0.217233888,0,0,0,0,0.049534922,0,0,4.388289676,0,0,0,0.008715356,4.226773523,0,3.009053212,0.002944121,0.276326977,0.032200934,19.91923161,0,0,0.270731809,0,0,0,0,0,0,0,0,0,0.593413114,0,1.014017298,1.16827853,0,0.012038765,0.793760672,8.930287911,0,0,0,0,0,0,0,0.72032998,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides,NA,0.999999992,Bacteroides
744d9f0fc700fd631a47dccf094e1423,3.148911124,1.81883451,0.62150404,0.230149597,1.199040767,0,0.354358611,0.063174264,0.503614654,0.96513076,0.074420583,0.249006937,0.314324203,0.403602685,0.267097335,0.145095763,0.096758587,0.085773802,0.117209397,0.964657675,0.445331695,0.661157025,0,0.317338206,0,0.044418123,0,0.47311828,2.90237467,7.398568019,0,0,2.142443544,0.600505689,0.354683914,0,0.04006009,0,0,0,0.373754153,0,0,1.628664495,0.197433366,0,1.783681214,0,0.015174507,0.587606838,0,0,1.185770751,0,0,0,0.088183422,0,0,0.323362975,1.420678769,0,0,0.140890584,0.045897877,0,0,0,0,0,0.014831451,0,0,0.881175927,0.070330554,0.101522843,0.185873606,1.966254816,0.405405405,0,0.718148772,0.218905473,0,0.012218964,0,0.150037509,0.024455857,0,0,0.221827862,0.090697072,0.103637683,0,0,0.053361793,0.021126463,0.158974614,0.031897927,0.054957637,0.247202706,0.283882784,0.245795602,1.67161381,0.602796978,1.043308564,0.256781942,0.433560436,8.478759904,2.930680703,6.294856459,0.192926045,0,0.232754972,0.176880658,0.150313152,0.348042262,0.077054323,0,0.327941136,0.573189522,0.129179331,0.43566657,1.490853413,0.366044971,0.299792223,14.79868838,0.178024793,0.474003415,10.03127657,0.241507004,0.174634359,0.149789113,1.0286554,0.137448457,0.169143844,1.135340602,0.542934705,0.213229439,0.841908326,0.749460135,0.274518486,0.43158873,0.108556305,0.178023934,0,0,0.239845261,0.110375276,0.096310119,0.216899718,0.064082025,0.316283128,0.078400627,0.496048913,0.199331969,0.507115136,0.23896542,0.411899314,0.64812388,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia,NA,0.991538,Blautia
65f1d29871c8da3b9207a0baeea0f9af,0,0.155558215,0.341827222,0,0.571850212,0,0,0,0.552351556,0.762764633,0.627259196,0.95452659,2.836401736,0.875180559,0.801292006,2.108725092,0.145137881,0.232814606,1.065076696,2.364691822,0.552825553,0.058337385,0,0.326954515,0.460863204,0,0,0,0,0.954653938,0,0,0.173711639,0,0.563321511,2.278022262,0.150225338,0,0.160076837,0.071055381,0.124584718,0,0,0.977198697,0.394866732,0,0.037950664,0.153609831,0.440060698,0.080128205,0,0,0,0.171645945,0,0,0,0,0,1.131770412,1.104972376,0,0,0.047825244,0.304073437,0,0,0.031525851,0.077627698,0,0.254253448,0,1.414200321,5.133138372,0.432030544,0,0.92936803,0.066427528,1.244665718,1.315789474,0.443301711,0.378109453,0,0,0,1.912978245,0,0,0,1.206743567,0.431890818,0.435278267,0.014918693,0.180672884,0.144076841,1.276038366,0.263301704,0.038277512,1.0441951,0.221181369,0.43040293,0.620957309,0.140603031,2.628194824,0.855663139,0.041416442,0.147696412,1.071261077,0.267642073,0.19437799,2.733118971,0.217233888,0,0.157557561,1.511482255,0.894965817,0.220155209,3.714710253,0.879102709,0.998459168,0.600303951,1.437699681,1.579498751,0.474986927,1.549421193,0.059130248,0.271379258,0.153094271,0.012146241,0.660119143,1.211525868,1.750167527,0.486067936,0.116622933,0.874509663,0.155046514,0.671524504,1.785467492,1.683816651,2.074776644,2.120876688,0.854265599,1.012158306,0.286816339,0,0.342976439,0.580270793,0.147167035,2.058628785,0.946051964,1.405227262,3.773584906,0.333202666,1.609274961,0.808102575,0.051746442,1.370536969,4.368166794,0.641807247,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae,NA,NA,0.999999229,Lachnospiraceae
e541825ce8b86c18c3108e8dc20a1675,0.014714538,1.376091899,0,0,0.53495665,0,0,1.195451453,1.129071562,0,0.616627684,3.486097113,2.080526867,3.267057524,0.012423132,0.822209325,0.467666505,1.225340032,0,0.008536794,0,0,0.030764498,0,0.029261156,0,0.27027027,0.258064516,0,1.909307876,0,0,0.231615518,0,0,0,0,0,0,0,0.114202658,0,0,2.605863192,0,0,0,0,0,0,0,0,0.790513834,0,0,0.124921924,0.352733686,0,0,3.395311237,1.052354644,0.621118012,0,0.007324587,0.149168101,0,0,0,0,0,0.004237557,0,1.13719201,0.00769586,0,0,0,0,0,0.789473684,0,1.333333333,0,0,0,0,0.018341893,0,0,0,1.040856871,1.689294227,0,6.733727233,0,1.499978874,2.066669979,1.346092504,0,0.156128025,0.045787546,1.293661061,0,0.024111879,0.015011634,0.024849865,4.688169994,0.153037297,0.026764207,0.403708134,0.096463023,0,0.846381718,0,0.041753653,1.081417029,0.022015521,0.111441308,0.303138865,0,1.983282675,0.653499855,2.06704811,3.146243681,0,0.005375477,0,0.500500501,0.010627961,3.477700853,3.983846322,2.294138516,0.367376929,0.00833021,4.66045273,0.080024007,0.928704101,4.195486644,0.467726848,1.165474023,0.935724301,0.035647447,2.588809396,0,0,0,0,0,0,0.184595505,1.382340825,0,0,1.020937879,0.802715225,0,0.562271577,2.33409611,0.60141316,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes,NA,0.999999811,Alistipes
